ITEM_CODE,ITEM_NAME,DEPT,VALUE
163364,"LOVE CASE 30CM RED 171S","TOYS AND ENTERTAINMENT",119
164805,"SPORTS BOTTLE PLASTIC 2000ML HW2362","HOUSEWARE & KITCHENWARE",39.9
165068,"GLASS JUG WLID 1860ML GJW18 RJK","HOUSEWARE & KITCHENWARE",119.7
163777,"BRICKS SET 36PCS TY 766","TOYS AND ENTERTAINMENT",49.99
159307,"DOCUMENT BAG A4",STATIONERY,7.9
159628,"FREEDOM T ROLL 9S  WHITE 5",SUPERMARKET,50.99
15803,"MEDISOFT REPELLENT LOTION ROSEMARY PINK 100ML 72",SUPERMARKET,463.68
161842,"SOAP DISPENSER SET 3PCS GLASS YWU","HOUSEWARE & KITCHENWARE",199.6
160880,"PATERSONS SHORTBREAD FINGERS  300G  14",SUPERMARKET,39.99
161902,"BOWL WRING LID SMALL 100ML PLASTIC L00880","HOUSEWARE & KITCHENWARE",23.7
162113,"ULTRA SOFT TOILET TISSUE 10S  7",SUPERMARKET,89.97
159859,"STICK NOTE SET 90 SHEETS20 SHEETS",STATIONERY,69.3
160125,"BEST  ONE MIXED VEG 300G  12",SUPERMARKET,38.99
160144,"ULTRA COMPACT MEN FACE DAILY FACE WASH 150ML  24",SUPERMARKET,45.49
160305,"PYREX CASSEROLE ROUND GLASS 208A0007743","HOUSEWARE & KITCHENWARE",298
162723,"CASSEROLE  1500ML CRYSTAL  FBW15LJ","HOUSEWARE & KITCHENWARE",708
174415,"SNIPER GUN MULTICOLOUR","TOYS AND ENTERTAINMENT",715
174465,"SALSALITO NACHO MEXICAN CHILLI  80G 40",SUPERMARKET,362.89
171387,"MINT LEMONADE JUICE 500ML",SUPERMARKET,29.99
175179,"WALLS FEAST DOUBLE VANILLA 75ML 42",SUPERMARKET,59.94
175193,"SEARA MIXED VEGETABLES 4 WAY CUT 400G 28",SUPERMARKET,867.69
172696,"ROMAR AIR REFRESHNER SPCASHVANILLA 400ML  12",SUPERMARKET,46.49
175450,"AIRWICK REED DIFF MANDARINGINGER 33ML  5",SUPERMARKET,419.94
167800,"SHOWER CURTAIN ROD 2PCS 80X80CM","HOME DECOR & TEXTILES",75
166736,"PAINTING BOOKS 16PAGES",STATIONERY,917.7
166740,"PLAY WITH CRAYONS",STATIONERY,8.9
167829,"SLOTTED TURNER WSILICONE HANDLE YWU","HOUSEWARE & KITCHENWARE",45.8
166805,"ARIZONA CAN WATERMELON JUICE COCKTAIL 650ML 24",SUPERMARKET,47.98
168077,"THREE DRAWER STORAGE DRESSER 46X30X987 22303L 4",FURNITURE,1199
169138,"CEREALITALIA CORN FLAKES 500G 16",SUPERMARKET,359.94
179412,"DOLAIT OLE STRAWBERRY DRINKING YOGHURT 320ML 12",SUPERMARKET,16.99
179584,"SPRING ONIONS PACK FM",SUPERMARKET,13.98
179711,"RNS WATER COLOUR PAD R102 200G 104597",STATIONERY,110
179749,"BOWL OVAL 2700ML ACRYLIC 1137","HOUSEWARE & KITCHENWARE",39.9
181857,"FABER CASTEL TRIFLOW BALL PEN 07MM 50P BLK 340798",STATIONERY,145
182001,"FABER CASTELL ROUNDER KIT COL AND STN SET 141063",STATIONERY,218.9
182003,"FABER CASTELL TRIFLOW BALL PEN 07MM 50PCS GREEN",STATIONERY,121.8
178755,"PEPSODENT CAVITY FIGHTER TWIN 36X2X175G   36",SUPERMARKET,122.97
177944,"FIRST PADDED BOARD BOOK 12X17CM",STATIONERY,35.7
177949,"CHARACTER BUILDING SERIES 24PAGES 22X28CM",STATIONERY,319.84
178094,"CUP AND SAUCER 12PCS SET CERAMIC EMBOSSED  YWU","HOUSEWARE & KITCHENWARE",298
178113,"SKEWERS METAL 6PCS SET YWU","HOUSEWARE & KITCHENWARE",270.4
179116,"HOME APP  MOBILE PH PROTECTION PLAN 1000120000",MISCELLANEOUS,-1820
179120,"HOME APP  MOBILE PH PROTECTION PLAN 20015000",MISCELLANEOUS,-3075
179150,"AKAI WATER DISPENSER 2TAP BOTTOMLOAD WD032A1108BL","ELECTRICAL APPLIANCES",2099
179168,"PLAYING CARD 88X59CM","TOYS AND ENTERTAINMENT",5.99
179221,"RULER METAL 30CM",STATIONERY,11.9
179235,"SALES ORDER BOOK 165X12CM",STATIONERY,47.6
178488,"LINC PENTONIC BALLPEN SWITCH BLUE 07MM TUB 100",STATIONERY,35.1
186091,"GLASS SET 6PCS 125ML CLEAR 41436B RJK","HOUSEWARE & KITCHENWARE",649
187256,"POTOSKY MATHEMATICS COMBINED BASIC 7  8  9",STATIONERY,507
185913,"STAEDTLER COLOUR PENCIL SET NORIS 24PC 185 MD24 02",STATIONERY,903
185411,"CURTAIN BKT GROM GRAY 2P 54X90 02PA7215C","HOME DECOR & TEXTILES",597
184041,"BATH TOWEL SMALL 50X95CM","HOME DECOR & TEXTILES",74.7
182518,"CONTAINER 2PCS SET 1700ML RECT CLEAR  PP66100","HOUSEWARE & KITCHENWARE",49.9
185281,"COWBELL EVAPORATED FILLED MILK 100ML  24",SUPERMARKET,191.18
184497,"MOP BUCKET 16L PLASTIC HL0046C6","HOUSEWARE & KITCHENWARE",59
182952,"COOKWARE 9PCS SET PALU ZHNBLY YELLOW 810792","HOUSEWARE & KITCHENWARE",1149
193254,"YAP BALL PEN BLACK 2230212BOX",STATIONERY,23.88
19385,"RAID MULTI PURPOSE INSECT KILLER 500ML 12",SUPERMARKET,1104.83
193285,"JULIUS CAESAR POCKET CLASSIC",STATIONERY,22.9
193311,"THE COMEDY OF ERRORS POCKET CLASSIC",STATIONERY,91.6
194674,"CASSEROLE WLID GLASS BW002","HOUSEWARE & KITCHENWARE",36.9
193400,"THE PROPHET POCKET CLASSIC",STATIONERY,99.5
193455,"SOLO PREMIUM NOTE BOOK A5 160PAGES SQUARE NB551",STATIONERY,47.98
194955,"LADLE SOUP SPOON SILICONE ZHN HR711","HOUSEWARE & KITCHENWARE",33.8
192946,"SNAKE TOY SILICON 123G HCL S9256","TOYS AND ENTERTAINMENT",241.89
193037,"FOOD COVER 33CM ZHN KM033","HOUSEWARE & KITCHENWARE",51.6
194456,"CAR MAT SET 4PCS HARD RUBBER 67X48","HARDWARE & BUILDING MATERIAL",458
191678,"SARA BEEF COCKTAIL SAUSAGE 405G  24",SUPERMARKET,245.88
188861,"BATHMAT 50X80CM BM244 SKY BLUE CP","HOME DECOR & TEXTILES",649
191136,"FOGG SCENT EDP  IMPRESSIO 100ML 30",SUPERMARKET,379.98
189108,"GLOBE MAGNETIC LEVITATING WLIGHT C3",STATIONERY,798
189312,"HOME APP  MOBILE PH PROTECTION PLAN 2000135000",MISCELLANEOUS,-555
192201,"MOGU MOGU COCONUT DRINK 320ML 24",SUPERMARKET,1529.49
189375,"SIDE CABINET BIFLV04S",FURNITURE,579
198433,"WATER BOTTLE 800ML PLASTIC FROSTED Y607 YWU","HOUSEWARE & KITCHENWARE",177
200387,"REXONA DEO STICK COTTON DRY 40ML 6",SUPERMARKET,49.99
200394,"REXONA DEO STICK SHOWER FRESH 40ML 6",SUPERMARKET,149.97
200528,"FILO FLAVOUR MILK WHEAT 500ML 12",SUPERMARKET,91.92
198550,"HABANERO PEPPER PACK OCL",SUPERMARKET,13.99
198632,"ACRYLIC STAND CARD A4 HCL O51040",STATIONERY,840
201900,"PEEVA COCKTAIL CARBONATED SOFT DRINK 350ML 20",SUPERMARKET,13.95
19643,"MARS CHOCOLATE SINGLE  51GMS 48",SUPERMARKET,39.98
197120,"SILBEST GREEK YOGHURT WITH LEMON 500ML 1",SUPERMARKET,127.98
40547,"HAPPY DELIGHT MULTIFRUIT JUICE 200ML 24",SUPERMARKET,222.18
40889,"GEURTS MIXED FRUIT JAM 450GMS  12",SUPERMARKET,422.91
36064,"BARILLA BASILICO TOMATO SAUCE 400G  6",SUPERMARKET,79.99
43026,"PASCUAL YOGURT FRUIT SALAD FLAVOUR  4125G  6",SUPERMARKET,49.99
37058,"MYSTIC ORCHARD AUTO REFILL  GREEN APPLE  12",SUPERMARKET,194.95
37237,"SHINE CLING FILM 300X45  6",SUPERMARKET,451.98
23131,"ENA PA MACKEREL IN TOMATO SAUCE 200G 48",SUPERMARKET,350.73
31594,"FERRERO ROCHER GIFT TRAY 24PCS 300GMS 6",SUPERMARKET,1879.92
31702,"SARA BEEF LUNCHEON MEAT 190G 24",SUPERMARKET,349.75
38042,"PARIDOX ALATA SAMINA BSGEL COCOA 450ML 20",SUPERMARKET,923.78
39376,"GEURTS APRICOT JAM 450G 12",SUPERMARKET,549.89
33437,"OREO CHOCOLATE CREME COOKIES276G X 9PCS X 12",SUPERMARKET,64.87
202282,"KOHLRABI PACK WFA",SUPERMARKET,16.99
202842,"DINNER SET 16PCS CERAMIC BLACK T12091","HOUSEWARE & KITCHENWARE",169
202843,"SERVING POT 1L CRYSTAL BW003J","HOUSEWARE & KITCHENWARE",453.7
204560,"MARILAN BISC CREAM CRACKER 140G  40",SUPERMARKET,197.78
87945,"COLGATE TP NATURAL EXTRACTS LEMON OIL 75ML  48",SUPERMARKET,38.99
87985,"JUVER SELECCION PINEAPPLE BOTTLE JUICE  850ML  12",SUPERMARKET,40.99
85677,"PLASTIC REUSABLE 20PCS CONTAINERS  SL115 RJK","HOUSEWARE & KITCHENWARE",59.8
85917,"YAZZ SANITARY PAD EXTRA LONG 9PADS   24",SUPERMARKET,431.76
89440,"MAXFACTOR TREADMILL 3HP USB ET1801B","SPORTS & FITNESS",27998
77658,"PARIDOX ALATA SAMINA TABLET SOAPALOE VERA 150G  40",SUPERMARKET,188.91
86437,"CELLO WATER BOTTLE PURO SPORTS 900 ML","HOUSEWARE & KITCHENWARE",119.7
90003,"TV RACK BURITIOFF WHITE TITAN AEGON 8000200018473",FURNITURE,1999
78424,"SERVING TRAY MELAMINE 8 INCHES ZHN A32485","HOUSEWARE & KITCHENWARE",442.4
69544,"ROMAR AUTOM AIRFRESH REFILL ROSES 250ML  6",SUPERMARKET,293.94
58187,"COLGATE TOOTHPASTE HERBAL 70ML  72",SUPERMARKET,11.99
69962,"ULTAMAX HAIR MOISTURIZER 9 SECRETS HERBS 200ML  30",SUPERMARKET,461.93
70315,"ZWAN BEEF LUNCHEON MEAT 340G 12",SUPERMARKET,51.99
71619,"GULLON SUGAR FREE ZERO FIBRE BISCUITS 170G 16",SUPERMARKET,29.99
71621,"GULLON SUGAR FREE ZERO DIGESTIVE BISCUITS 400G  15",SUPERMARKET,99.98
61258,"ROMAR AUTOM AIRFRESH REFILL MOUNTAIN AIR 250ML  6",SUPERMARKET,538.89
67792,"IRISH SPRING ICY BLAST SOAP 1063G 18X3PACK  18",SUPERMARKET,1727.68
54965,"RAFFAELLO T15 CANDY 150G   6",SUPERMARKET,2159.82
73047,"SURE MEN APA ANTIBACTERIAL ODOUR PROTEC 250ML  6",SUPERMARKET,214.95
55689,"AFRIWARA AKONO GINGER 10X125G 10",SUPERMARKET,22.58
X539,"VEGA CONDENSED MILK 1KG  24",SUPERMARKET,1399.65
X679,"MAGGI AROME 250ML 24",SUPERMARKET,737.25
X688,"GILLETTE SHAVING FOAM REGULAR 200ML 6",SUPERMARKET,49.99
X936,"LAUGHING COW LAVACHE QUIRIT CHEESE  8PCS 112G 36",SUPERMARKET,2174.25
CL713,"SPICE CONTAINER 400ML 126CMX126CMX55CM","HOUSEWARE & KITCHENWARE",44.1
D998,"BINE  BLEACH 5L  4",SUPERMARKET,164.97
S973,"CAMEL ANTISEPTIC SOAP ALOE VERA 175G 36",SUPERMARKET,494.67
95817,"AMALFI  DEO ROLLON DERMO PROTECTIVE 50ML  12",SUPERMARKET,59.97
90601,"CURTAIN ROD SINGLE 120 TO 210 11009210AB","HOME DECOR & TEXTILES",476
90634,"CURTAIN ROD EXTANDABLE SIZE 210300 11032300DG","HOME DECOR & TEXTILES",285
98134,"BAYARA CORIANDER POWDER 120G   12",SUPERMARKET,489.86
98299,"ROMAR AUTOM AIRFRESH REFILL DOLCE BLUE   250ML  6",SUPERMARKET,440.91
98300,"ROMAR AUTOM AIRFRESH REFILL LOVE 250ML 6",SUPERMARKET,293.94
96459,"NIVEA BLACKWHITE ORIG APERSP DEO SPRAY 250ML  6",SUPERMARKET,851.88
91459,"GOLDEN PENNY INSTANT NOODLES CHICKEN  FLAV 70G 40",SUPERMARKET,145.08
98557,"MADAR WASHING POWDER 150G  40",SUPERMARKET,251.58
94846,"NIVEA MEN DEEP ANTIPERSPIRANT ROLL ON 50ML  30",SUPERMARKET,119.97
94947,"PEPSODENT TOOTHBRUSH KIDS 26YRS 1X60",SUPERMARKET,417.12
94998,"HERMAN TOMATO KETCHUP PET BOTTLE 567G  12",SUPERMARKET,53.99
95078,"COOKWARE SET 9PLID 1820242626 FRYPAN MK6205","HOUSEWARE & KITCHENWARE",1698
97342,"SATNAM INSECT REPELLENT HOOK WHITE 100G  120",SUPERMARKET,-22.58
97343,"CHALLENGE INSECT REPELLENT HOOK 100G  120",SUPERMARKET,76.93
97344,"SATNAM INSECT REPELLENT HOOK COLOURED 100G  120",SUPERMARKET,124.19
92257,"SOFTCARE PREMIUM SOFT  BABY DIAPERS S 15PCS   10",SUPERMARKET,209.94
92674,"CAKE BOARD ROUND 12CM THICKNESS 35CM YWU","HOUSEWARE & KITCHENWARE",480.9
