ITEM_CODE,ITEM_NAME,PHYSICAL_QTY,PRICE,"DIFF QTY","DIFF VALUE",DEPT,GROUPS,SUBGROUPS
129298,"STRAINER COLLAPSIBLE STALKED L00572",,19.9,-21,-417.9,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","STRAINER AND FILTERS"
125274,"AIRPRO MINI CLIP A/REFRSHNER FRESH VANILLA 2.5ML 6",,20.49,-6,-122.94,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
125281,"DZIRE TV BRACKET 26""-55""  TB2655F-9212S",,65,-7,-455,"ELECTRONICS & TELECOM","VIDEO ACCESSORIES","TV BRACKET AND ACCESSORIES"
126208,"AIRPRO  AIRFRESHENER GEL PINA COLADA 128G 24",,24.99,-3,-74.97,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
126211,"AIRPRO TOUCH&SPRAY A/FRSHENER PINA COLADA 36ML  6",,35.99,-7,-251.93,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
126217,"AIRPRO A/FRESHNER ORGANIC CAN WILD S/BERRY 42G  24",,39.99,-23,-919.77,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
126220,"AIRPRO  AIRREFRSHNER ORGANIC CAN  NEW CAR 42G 24",,39.99,-19,-759.81,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
126223,"AIRPRO AIRFRESHNER ORGANIC CAN BLACKCRYSTAL 42G 24",,39.99,-15,-599.85,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
125306,"AIRPRO A/FRESHNER ORGANIC CAN  COFFEE  42G  24",,39.99,-20,-799.8,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
126470,"JUVER DISFRUTA  MANGO DRINK 330ML 18",,13.99,-1,-13.99,SUPERMARKET,BEVERAGES,JUICE
128939,"TAPE DOUBLE SIDED FOAM (24X5) 172541",,39,-6,-234,STATIONERY,"PACKAGING AND MAILING","   TAPES AND DISPENSERS"
125867,"POPIZZ SPARKLING DRINK BLUE 750ML  6",,49.99,-2,-99.98,SUPERMARKET,"BEVERAGES ALCOHOLIC",WINES
138571,"PILLOW DONA BALL FIBRE",,72.9,1,72.9,"HOME DECOR & TEXTILES",PILLOWS,PILLOWS
139776,"MUG 330ML CERAMIC SQUARE YWU",,4.9,-7,-34.3,"HOUSEWARE & KITCHENWARE",DINNERWARE,MUGS
13991,"LELE CORNED BEEF 340G 12",,51.99,-20,-1039.8,SUPERMARKET,"FOOD CUPBOARD","CANNED FOOD"
138920,"GEISHA ALOE VERA  HONEY SOAP 250G 36",,18.99,-40,-759.6,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
138922,"GEISHA ALOE VERA  HONEY V1 180G  36",,15.49,-15,-232.35,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
138925,"GEISHA LEMON  HONEY V1 180G  36",,15.49,-38,-588.62,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
139250,"PARIN NECTAR NATURAL HONNEY 50G 24",,16.99,-2,-33.98,SUPERMARKET,"FOOD CUPBOARD","HONEY  JAM AND MARMALADE"
141425,"SKIMMER PEARL 13  59048",,9.9,-36,-356.4,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
141427,"TURNER SLOTTED PEARL 13 59049",,9.9,-8,-79.2,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
141433,"PAN SPOON SLOTTED PIPE HANDLE 9  59052",,9.9,-22,-217.8,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
138364,"DALGETY GOOD NIGHT SLEEP 40G  36",,59.99,-35,-2099.65,SUPERMARKET,BEVERAGES,TEA
140586,"DISPENSER BEVERAGE WSTAND 4500ML PLASTIC BSF-00928",,99,-9,-891,"HOUSEWARE & KITCHENWARE",GLASSWARE,"DISPENSERS / DECANTER SETS"
134756,"BASKET TRAY PERFORATED PP50352",,4.9,-1,-4.9,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER",BASKET
134757,"BASKET TRAY PERFORATED PP50353",,4.9,-4,-19.6,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER",BASKET
135981,"DUSTBIN GREY WSWING LID 50 LT PLASTIC UP237-212",,99,-1,-99,"HOUSEWARE & KITCHENWARE","HOME HYGIENE",DUSTBINS
137498,"BUMBLE BABY WET WIPES HONEYSUCKLE 72PCS   12",,22.99,-4,-91.96,SUPERMARKET,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
134090,"SANITA EASY LOCK  STORAGE BAG MEDIUM 50X20",,35.99,-7,-251.93,SUPERMARKET,"HOME AND PERSONAL CARE",DISPOSABLE
133381,"PARLE SIMPLY GOOD CRACKER ORIGINAL 44.9G  48",,2.29,-48,-109.92,SUPERMARKET,"FOOD CUPBOARD",BISCUITS
136952,"DISH RACK 44.5X30.5X5CM SK-48",,19.9,-6,-119.4,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"DISH RACKS"
135342,"MADAR GLASS CLEANER 750ML 12",,21.99,-5,-109.95,SUPERMARKET,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
137007,"PEPSODENT TOOTHPASTE (CAVITY FIGHTER) 110G 72",,12.99,-69,-896.31,SUPERMARKET,"HOME AND PERSONAL CARE","ORAL CARE"
148003,"OCEAN GAS COOKER 4B 60X60 GRIL BLK MGCO 6640 NMXCZ",,3979,-1,-3979,"GAS COOKER & ACCESSORIES","GAS COOKER","FREE STANDING GAS COOKER"
14805,"DEVA ALOE VERA LIQUID HAND SOAP 350ML 24",,18.99,-16,-303.84,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
14810,"DEVA TROPICAL LIQUID HAND SOAP 350ML 24 10206",,18.99,-26,-493.74,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
14827,"DEVA SOFTENER  LAVENDER 2L  6",,82.99,-2,-165.98,SUPERMARKET,"HOME AND PERSONAL CARE","LAUNDRY CARE"
148386,"SHOPPING BASKET IRONWOOD HANDY F10015 RJK",,79,-4,-316,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER",BASKET
148448,"MUG 350ML CERAMIC DESIGNER YWU",,12.9,-36,-464.4,"HOUSEWARE & KITCHENWARE",DINNERWARE,MUGS
148518,"ARTIFICIAL FLOWER 65CM 363/147-1/0667/0661",,15.9,-15,-238.5,"HOME DECOR & TEXTILES","HOME DECOR",DECORATIVE
149456,"LAV TUMBLER SET OF 3PCS LV-VLR374AX",,49.9,-12,-598.8,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
147134,"PLATINUM SUNFLOWER OIL 850ML X 12",,34.99,-30,-1049.7,SUPERMARKET,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
14724,"EASY MOUZOO COCKTAIL JUICE GLASS BOTTLE 250ML 24",,10.99,-28,-307.72,SUPERMARKET,BEVERAGES,JUICE
147406,"MCBERRY ALPHA 3 + 3 CRACKER 24G  72",,1.29,-66,-85.14,SUPERMARKET,"FOOD CUPBOARD",BISCUITS
144851,"CONTAINER CROMA BIG W LID P  8459",,9.9,-1,-9.9,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
14504,"TENDO / TANGO WRAPPED T/ROLL 1 X 10 X 7",,34.99,2,69.98,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
145179,"SINK DRAINER ADJUSTABLE EXTENDABLE PICNIC 3146",,9.9,-3,-29.7,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"KITCHEN ACCESSORIES"
156275,"MOLINERA  SUGARFREE APPLE JUICE 1L  12",,31.49,-9,-283.41,SUPERMARKET,BEVERAGES,JUICE
157464,"CROWNSTAR COOKWARE 10P SET WLID MC2234 RK",,649,-2,-1298,"HOUSEWARE & KITCHENWARE",COOKWARE,"COOKWARE SET"
154897,"WATER BOTTLE 1000ML PLASTIC CHECKERS",,22.9,-13,-297.7,"HOUSEWARE & KITCHENWARE","FLASK AND BOTTLES",BOTTLE
154900,"WATER BOTTLE 600ML PLASTIC INSULATED PURO ICETRON",,24.9,-3,-74.7,"HOUSEWARE & KITCHENWARE","FLASK AND BOTTLES",BOTTLE
154901,"WATER BOTTLE 900ML PLASTIC INSULATED PURO ICETRON",,29.9,-4,-119.6,"HOUSEWARE & KITCHENWARE","FLASK AND BOTTLES",BOTTLE
156706,"LADLE SPOON SSTEEL YWU",,29.9,-6,-179.4,"HOUSEWARE & KITCHENWARE","CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
155622,"DINNER PLATE MELAMINE 10 INCHES FEILU 6710",,12.9,-26,-335.4,"HOUSEWARE & KITCHENWARE","MELAMINE WARE","MEL PLATE"
153268,"LAV STEMWARE 3PCS SET LV-MIS552A",,59,-5,-295,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
150777,"SPRITE ZERO PET 1L 4",,15.99,-21,-335.79,SUPERMARKET,BEVERAGES,DRINKS
152259,"MCBERRY LOVAN VANILLA CAKE 22G  72",,1.29,-70,-90.3,SUPERMARKET,"FOOD CUPBOARD",CONFECTIONERY
152261,"MCBERRY PURE DELIGHT BITE MILK CREAM WAFER 13G 72",,1.29,-71,-91.59,SUPERMARKET,"FOOD CUPBOARD",BISCUITS
153419,"VACUUM FLASK MIRACLE MASTERCHEF MC-F3217",,119,-1,-119,"HOUSEWARE & KITCHENWARE","FLASK AND BOTTLES",FLASK
153196,"SERVING BOWL MELAMINE 8 INCHES FEILU 143116",,26.9,-6,-161.4,"HOUSEWARE & KITCHENWARE","MELAMINE WARE","MEL BOWL/BOWL+COVER"
150688,"AKAI STANDING FAN 18"" W/REMOTE EF111A-1803S",,749,-1,-749,"ELECTRICAL APPLIANCES",FAN,"STANDING FAN"
153266,"LAV STEMWARE 3PCS LV-EMP568A",,59,-4,-236,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
163641,"KISS BLUE SPARKLING DRINK 750ML  6",,42.99,-5,-214.95,SUPERMARKET,"BEVERAGES ALCOHOLIC",WINES
163893,"FRIDGE BOTTLE 1500 ML PLASTIC SEA BLUE DELUXE 2621",,14.9,6,89.4,"HOUSEWARE & KITCHENWARE","FLASK AND BOTTLES",BOTTLE
164028,"JOLLY BASKET -MEDIUM  PLASTIC 50361",,16.9,-19,-321.1,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER",BASKET
164132,"SOAP DISPENSER PUMP BLACKSTORY PLASTIC 161240-010",,24.9,-24,-597.6,"HOUSEWARE & KITCHENWARE",BATHROOM,"SOAP DISH CASE DISPENSERS"
164170,"AKAI DRY IRON 1000W EI051A-171S",,159,-2,-318,"ELECTRICAL APPLIANCES","LINEN CARE","DRY IRON"
164193,"ENAPA MACKREL IN TOMATO SAUCE EASY OPEN 200G  48",,12.99,-104,-1350.96,SUPERMARKET,"FOOD CUPBOARD","CANNED FOOD"
164276,"FROSTY BITE STRAWBERRY TUB 250ML 12",,13.49,-11,-148.39,SUPERMARKET,"FROZEN FOOD",ICE-CREAM
162416,"CHAIR PAD 40X40CMS POLYESTER MYQ9-1871",,25.9,-11,-284.9,"HOME DECOR & TEXTILES","COVERS CUSHION/PILLOW/CHAIR","ASSORTED PILLOWS AND CUSHIONS"
163452,"TERRY FACE TOWEL SET 4PC BEDNBATH TRY 3001",,42.9,-7,-300.3,"HOME DECOR & TEXTILES","HOME FURNISHING","BATH LINEN"
164399,"MUG EMBOSSED 280ML WK24004 RJK",,4.9,-30,-147,"HOUSEWARE & KITCHENWARE",DINNERWARE,MUGS
159740,"MUNCHEE MSC CHOCO MILK BISCUITS 45G  48",,3.29,-18,-59.22,SUPERMARKET,"FOOD CUPBOARD",BISCUITS
159753,"PENCIL CASE WITH ZIPPER",,9.9,-2,-19.8,STATIONERY,"GENERAL STATIONERY","   WRITING SUPPLIES"
160884,"DINNER PLATE MELAMINE 10 INCHES FEILU 215105",,19.9,-41,-815.9,"HOUSEWARE & KITCHENWARE","MELAMINE WARE","MEL PLATE"
159063,"TOOTH BRUSH HOLDER PP F1350 RJK",,29.9,-23,-687.7,"HOUSEWARE & KITCHENWARE",BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
161278,"BELPAK LOVE NAPKIN   15",,5.99,-5,-29.95,SUPERMARKET,"HOME AND PERSONAL CARE",DISPOSABLE
160253,"PERLA MINERAL WATER JAR 6L 1",,12.19,-7,-85.33,SUPERMARKET,BEVERAGES,"MINERAL WATER"
158427,"DZIRE INDUSTRIAL STANDING FAN 24"" 80W IFS24-DCFG60",,1839,-1,-1839,"ELECTRICAL APPLIANCES",FAN,"INDUSTRIAL FAN"
158430,"DZIRE INDUSTRIAL STANDING FAN 30""120W IFS30-DCFG75",,1889,-2,-3778,"ELECTRICAL APPLIANCES",FAN,"INDUSTRIAL FAN"
158432,"DZIRE INDUSTRIAL WALL FAN 26"" IFW26-DCFW65",,1689,-3,-5067,"ELECTRICAL APPLIANCES",FAN,"INDUSTRIAL FAN"
161577,"DZIRE CEILING FAN 56"" WHITE CF 56 W-VIS",,349,-4,-1396,"ELECTRICAL APPLIANCES",FAN,"CEILING FAN"
159684,"AMERICAN CHEF WHITE VINEGAR 946ML 12",,28.99,-11,-318.89,SUPERMARKET,"FOOD CUPBOARD",CONDIMENTS
159710,"MUNCHEE MILK SHORT CAKE BISCUITS 45G  48",,3.29,-4,-13.16,SUPERMARKET,"FOOD CUPBOARD",BISCUITS
169243,"BROOM WSTICK NAPOLI GBB24",,34.9,-15,-523.5,"HOUSEWARE & KITCHENWARE","HOME HYGIENE","BROOM BRUSHES DUSTPANS"
173708,"KIVO ZERO NUTS GARI SOAKINGMIX 125G 40",,4.99,-7,-34.93,SUPERMARKET,"FOOD CUPBOARD",SNACKS
170275,"KIDS WATER GUN TOY 30CM",,36.99,-6,-221.94,"TOYS AND ENTERTAINMENT","BACKYARD PLAY","SWIMMING AND POOL ACCESSORIES"
173723,"KIVO PEPPER POWDER  50G 80",,5.99,-47,-281.53,SUPERMARKET,"FOOD CUPBOARD","SPICES AND HERBS"
172105,"LG AC SPLIT 2.5HP INVERTER S4Q24K2QAL",,16999,-1,-16999,"ELECTRICAL APPLIANCES","AIR CONDITIONING","SPLIT AC"
168866,"KNIFE SET 3PCS 5535 CPCA2018033PCS RJK",,59,-6,-354,"HOUSEWARE & KITCHENWARE","KNIFE AND CHOPPING BOARD","KNIFE SETS"
168872,"KNIFE FRUIT 6PCS 4 HTCD015 RJK",,19.9,-27,-537.3,"HOUSEWARE & KITCHENWARE","KNIFE AND CHOPPING BOARD","KNIFE SETS"
16899,"PLATINUM MACKEREL IN TOMATO SAUCE 425G 24",,22.99,-15,-344.85,SUPERMARKET,"FOOD CUPBOARD","CANNED FOOD"
169160,"ROMAR AIR REFRESHNER VANILLA 750ML   6",,68.99,-3,-206.97,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
166004,"SO FRESH MANGO FRUIT JUICE 1L 6",,26.49,-4,-105.96,SUPERMARKET,BEVERAGES,JUICE
167759,"COOKWARE 20PCS SET 2MM STEEL HROLAND HR1461 RJK",,2499,-1,-2499,"HOUSEWARE & KITCHENWARE",COOKWARE,"COOKWARE SET"
167852,"BROOM PLASTIC WWOODEN HANDLE B104 RJK",,12.9,-35,-451.5,"HOUSEWARE & KITCHENWARE","HOME HYGIENE","BROOM BRUSHES DUSTPANS"
166263,"LAV TUMBLER 3PCS SET LV-ART256 AY104PFI3M0121A",,49.9,-8,-399.2,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
166341,"LAV STEMWARE 3PCS SET LVMIS560A",,49.9,-8,-399.2,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
167244,"MIKSI STRAWBERRY SACHET 35G  120",,3.29,-80,-263.2,SUPERMARKET,BEVERAGES,"DRINKING POWDERS"
166542,"WATER BOTTLE 1300ML PLASTIC PNP3309",,9.9,-23,-227.7,"HOUSEWARE & KITCHENWARE","FLASK AND BOTTLES",BOTTLE
167404,"DINNER PLATE PORCELAIN 1025 PDP1025 RJK",,9.9,-12,-118.8,"HOUSEWARE & KITCHENWARE",DINNERWARE,PLATE
167505,"XMAS TREE 1.5M 550T",,329,-6,-1974,"HOME DECOR & TEXTILES","XMAS SEASONAL","xmas season"
16844,"NIVEA EXPRESS HYDRATION BODY LOTION 400ML 12",,127.99,-6,-767.94,SUPERMARKET,"HOME AND PERSONAL CARE","SKIN CARE"
177947,"FAIRY TALE UNCLE MOON BOOK SERIES 16PGS 22X28CM",,8.9,-27,-240.3,STATIONERY,"CHILDREN BOOKS AND GEN REF","BOOKS AND LEARNINGS"
179513,"CUTLERY SET 39PCS WG241108 RJK",,199,-5,-995,"HOUSEWARE & KITCHENWARE","CUTLERY ITEMS","CUTLERY SET"
179579,"DIY HAIRBALL PICTURE CRAFT 30X30CM W/STAND ASST DE",,33.9,-10,-339,STATIONERY,"SCHOOL AND CHILDREN STATIONERY","ART AND HOBBY SETS"
179129,"BALL INFLATION 22CM 10PC",,22.9,-9,-206.1,"TOYS AND ENTERTAINMENT","SPORTS AND GAMES",BALLS
179155,"FOOTBALL PLAYER MINIATURE DOLL 15 ASSTD DESIGN YW",,85,-7,-595,"TOYS AND ENTERTAINMENT","DOLLS AND DOLLHOUSES","FASHION DOLLS "
175030,"PRACTICE BOOK CAP/SMA LETTER WRITING EB1193/EB1194",,12.99,-3,-38.97,STATIONERY,"CHILDREN BOOKS AND GEN REF","BOOKS AND LEARNINGS"
174259,"GINO JOLLOF TOMATO SEASONING MIX 60G  50",,3.29,-37,-121.73,SUPERMARKET,"FOOD CUPBOARD",CONDIMENTS
184390,"CLOTHES HANGER 3PCS SET 44CM WOODEN M2302 YWU",,29.9,-20,-598,"HOUSEWARE & KITCHENWARE",LAUNDARY,"CLOTH HANGERS"
184460,"CONTAINER 3PCS SET RND PTD 123L PLASTIC HL70001TCP",,29.9,-2,-59.8,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
184461,"CONTAINER 4PCS RND PTD 1235L PLASTIC HL70002TCP-12",,42.9,-4,-171.6,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
184462,"CONTAINER 3PCS SET RND PTD 1153L PLASTIC HL7003TCP",,24.9,-3,-74.7,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
18448,"DEVA DISHWASHING LIQUID LEMON 400ML 24 10401",,19.99,-5,-99.95,SUPERMARKET,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
184486,"LAUNDRY BASKET PLASTIC HL0042C  36",,9.9,-15,-148.5,"HOUSEWARE & KITCHENWARE",LAUNDARY,"LAUNDARY BASKET"
183263,"BEER MUG 4PCS SET 610ML BREMEN PJ 10821 RJK",,79,-5,-395,"HOUSEWARE & KITCHENWARE",GLASSWARE,"BEER MUGS AND BEER GLASS"
183271,"TUMBLER 6PCS SET 330ML PICCA PJ 19212 RJK",,49.9,-4,-199.6,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
183277,"TUMBLER 6PCS SET 400ML FLORIDA BW 14714 RJK",,59,-14,-826,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
183279,"TUMBLER 6PCS SET 330ML PINOT FT 0112 RJK",,59,-7,-413,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
183281,"BEER GLASS 6PCS SET 405ML OHANA BW 3914 RJK",,49.9,-6,-299.4,"HOUSEWARE & KITCHENWARE",GLASSWARE,"BEER MUGS AND BEER GLASS"
183436,"TUMBLER GLASS EMBOSSED 400ML 3PCS SET 3GS02 RJK",,34.9,-9,-314.1,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
183505,"CUP MELAMINE ZHN 2360",,9.9,-17,-168.3,"HOUSEWARE & KITCHENWARE","MELAMINE WARE","MEL MUGS AND CUPS"
184294,"LG LED TV 65 SAT SMART UHD 4K 65UT73006LA",,15999,-1,-15999,"ELECTRONICS & TELECOM","LED TV","SMART TV"
183607,"CERAMIC DINNER PLATE 9 FLW9INCH RJK",,19.9,-12,-238.8,"HOUSEWARE & KITCHENWARE",DINNERWARE,PLATE
184369,"NERO PRIME WATER 500ML  15",,1.89,-30,-56.7,SUPERMARKET,BEVERAGES,"MINERAL WATER"
180240,"SOLDIER (MENTHOLATED) BAR SOAP 125G  36",,12.99,-26,-337.74,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
182126,"PLATINUM SUNFLOWER OIL 4.3L 3",,179.99,-3,-539.97,SUPERMARKET,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
182127,"PLATINUM SUNFLOWER OIL 1.5L 8",,79.99,-11,-879.89,SUPERMARKET,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
180314,"STYLE UP PARFUM ORIGINAL 50ML  48",,10.99,-10,-109.9,SUPERMARKET,"HOME AND PERSONAL CARE",FRAGRANCES
179734,"AKAI RICE COOKER 2.8L 900W CK024A-2.8LS",,549,-10,-5490,"ELECTRICAL APPLIANCES","RICE/ MULTI COOKER","POT TYPE RICE COOKER"
18153,"POMO TOMATO PASTE 60G SACH 50",,3.29,-33,-108.57,SUPERMARKET,"FOOD CUPBOARD",CONDIMENTS
179850,"AKAI BLENDER W/MILL 1.8L 500W BD076A-87M",,369,-1,-369,"ELECTRICAL APPLIANCES","FOOD PROCESSOR/BLENDER",BLENDERS
181593,"NASCO FRIDGE DD 98L NASF2-13S",,2799,-1,-2799,"ELECTRICAL APPLIANCES",REFRIGERATOR,"DD TMF REFRIGERATOR"
188581,"KIDS BUBBLE WATER STICK COLORED 10CM 6615113110245",,4.9,-47,-230.3,"TOYS AND ENTERTAINMENT","BACKYARD PLAY","SWIMMING AND POOL ACCESSORIES"
189428,"MCBERRY SUGAR FREE SODA 25G  216",,1.29,-130,-167.7,SUPERMARKET,"FOOD CUPBOARD",BISCUITS
189502,"3PC COMFORTER SET QUEEN 86""X86"" MF ASST 03-CO-0476",,279,-4,-1116,"HOME DECOR & TEXTILES","BLANKETS QUILTS COMFORTERS AND BEDCOVERS",COMFORTERS
189674,"AKAI KETTLE 3.5L 2200W EK043A-3500L",,359,-1,-359,"ELECTRICAL APPLIANCES",KETTLE,"PLASTIC KETTLE"
18767,"VITAMILK BANANA 300ML  24",,16.99,-3,-50.97,SUPERMARKET,BEVERAGES,DRINKS
189734,"PERLA STILL MINERAL WATER 330ML 12",,16.99,-4,-67.96,SUPERMARKET,BEVERAGES,"MINERAL WATER"
187713,"BATH MAT PLASTIC 50X80CM 4COLOR MIX",,65,-14,-910,"HOME DECOR & TEXTILES","HOME FURNISHING","BATH LINEN"
185176,"DINNER PLATE 10INCHES CERAMIC WHITE BCJ105 RJK",,12.9,-30,-387,"HOUSEWARE & KITCHENWARE",DINNERWARE,PLATE
187185,"COOKING BRUSH SILICONE RJK B-D600KA0520",,19.9,-10,-199,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","COOKING BRUSH"
184613,"SOUP PLATE 7INCH CERAMIC STKLT SK12 RJK",,9.9,-79,-782.1,"HOUSEWARE & KITCHENWARE",DINNERWARE,PLATE
184616,"SIDE PLATE 8"" CERAMIC STKLT FP01 RJK",,9.9,-51,-504.9,"HOUSEWARE & KITCHENWARE",DINNERWARE,PLATE
184617,"SIDE PLATE 9"" CERAMIC STKLT FP02 RJK",,12.9,-39,-503.1,"HOUSEWARE & KITCHENWARE",DINNERWARE,PLATE
185374,"3PCS BEDSHEET SET K 270X250CM PRINT ASS 03-BT-1029",,119,-11,-1309,"HOME DECOR & TEXTILES","BED SHEET","KING SIZE BEDSHEET"
185419,"CURTAIN BKT GROM BURG 2P 54X90"" 02-PA-7216E",,199,-1,-199,"HOME DECOR & TEXTILES",CURTAINS,"GROMMET CURTAINS"
194899,"COOKING TOOL 2PCS SET SILICONE ZHN S-T02",,6.9,-43,-296.7,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","COOKING TOOL SET"
193477,"DOOR MAT RUBBER PP 16MM ASTD 50X80CM",,65,-2,-130,"HOME DECOR & TEXTILES","FLOOR MATS","DOOR MAT"
191056,"KOYO NON-DIARY CREAMER 200G  26",,13.49,-10,-134.9,SUPERMARKET,"FOOD CUPBOARD","MILK AND CREAMERS"
191898,"KENWOOD RICE COOKER 2.8L 1000W SS RCM28",,749,-4,-2996,"ELECTRICAL APPLIANCES","RICE/ MULTI COOKER","POT TYPE RICE COOKER"
198904,"SLEMFIT MINERAL WATER 500ML 16",,1.69,-16,-27.04,SUPERMARKET,BEVERAGES,"MINERAL WATER"
19895,"FROSTY BITE ICE CREAM CUP CHOCOLATE 150ML 24",,6.99,-56,-391.44,SUPERMARKET,"FROZEN FOOD",ICE-CREAM
200275,"H&H CANNED SWEET CORN 340G  24",,14.49,-13,-188.37,SUPERMARKET,"FOOD CUPBOARD","CANNED FOOD"
200294,"H&H MACKEREL IN TOMATO SAUCE 155G 50",,11.99,-29,-347.71,SUPERMARKET,"FOOD CUPBOARD","CANNED FOOD"
200301,"H&H SEASONING (CHICKEN) (12X50) 10G  50",,15.99,-49,-783.51,SUPERMARKET,"FOOD CUPBOARD",CONDIMENTS
198454,"LELE MAYONNAISE 250G  12",,25.99,-9,-233.91,SUPERMARKET,"FOOD CUPBOARD","SPREADS AND TOPPING"
19818,"ENERGIZER BATTERY ALKALINE AAA MAX-AAA BP2-1X20PK",,37.9,-32,-1212.8,"ELECTRICAL APPLIANCES",BATTERIES,BATTERY
19819,"ENERGIZER BATTERY ALKALINE AAA MAX-31 1X10 20PK",,59.9,-33,-1976.7,"ELECTRICAL APPLIANCES",BATTERIES,BATTERY
197526,"LUX BAR SOAP GLOWING SKIN 170G 48",,22.99,-48,-1103.52,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
207968,"LUX BAR SOAP  FLAW-LESS 170G 48",,22.99,-48,-1103.52,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
202191,"SOFTCARE SANITARY PAD A 285MM GOLD 16PCS  24",,16.49,-12,-197.88,SUPERMARKET,"HOME AND PERSONAL CARE","FEMININE CARE"
57878,"CUSSONS MORNING FRESH D/WASH ZESTY LEMON 450ML  18",,26.99,-14,-377.86,SUPERMARKET,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
63999,"NIVEA DEO ROLL ON FEMALE INVISIBLE  50ML  30",,33.99,-21,-713.79,SUPERMARKET,"HOME AND PERSONAL CARE",FRAGRANCES
58190,"COLGATE TOOTHBRUSH ZIGZAG PLUS MEDIUM  120",,12.99,-85,-1104.15,SUPERMARKET,"HOME AND PERSONAL CARE","ORAL CARE"
64089,"YAZZ MONARCH TOOTHBRUSH MEDUIM BRISTLE   72",,3.39,-11,-37.29,SUPERMARKET,"HOME AND PERSONAL CARE","ORAL CARE"
45430,"PEPSODENT HERBAL SALT&MINT 130G  72",,17.99,-22,-395.78,SUPERMARKET,"HOME AND PERSONAL CARE","ORAL CARE"
